ID,Author,Channel,Content Length,Content
558471126934618124,PotassiumLover,general,32,how old do you people think I am
558471132567699456,weavens,general,113,I honestly despise it. It's not like the Seth or Toby shit. It's just fucking oatmeal. Why is it fucking oatmeal?
558471148019384362,raki,general,24,<@321465607453147137> 16
558471188863647744,PotassiumLover,general,45,wait maybe i've already said my age here oops
558471201429651467,WalterClements3232,general,8,Oatmeal.
558471210628022305,PotassiumLover,general,25,never mind forget I asked
558471257725730827,Puffle,general,21,<@321465607453147137>
558471281348182027,WalterClements3232,general,0,
558471303145717780,damien,general,44,i think ive said my age plenty of times here
558471350881091584,PotassiumLover,general,72,<@!205120509812277249> I don't understand the context of that screenshot
558471406669529089,raki,general,8,hey guys
558471423786614785,raki,general,29,what does my voice sound like
558471441532583936,PotassiumLover,general,12,I don't know
558471444183384086,WalterClements3232,general,12,like oatmeal
558471451242397737,PotassiumLover,general,16,probably incelly
558471500420612106,Puffle,general,77,Oh it's a screenshot from this shitty thing I put together a couple hours ago
558471511892033548,raki,general,29,ffs i wanted a genuine answer
558471522189312010,WalterClements3232,general,46,can we get oatmeal big enough to get on bestof
558471536735158301,raki,general,2,no
558471540644249601,PotassiumLover,general,2,oh
558471549745889281,mightygi11,general,10,*So hawt!*
558471558545408040,PotassiumLover,general,20,I'm Flowey confirmed
558471681484652564,PotassiumLover,general,37,I've still never played Deltarune yet
558471682306736133,pinkpikmin,general,8,i’m sans
558471683292397569,WalterClements3232,general,0,
558471696714170368,WalterClements3232,general,11,so oatmealy
558471708017819648,WalterClements3232,general,7,oatmeal
558471714988752919,WalterClements3232,general,7,so hawt
558471721657827328,WalterClements3232,general,7,oatmeal
558471731338149888,WalterClements3232,general,9,so steamy
558471736652464147,w334,general,19,Damn potassiumlover
558471742280957956,WalterClements3232,general,7,oatmeal
558471756076285963,mightygi11,general,24,ralsei is an adult? Okay
558471757791494144,damien,general,34,raki you sound like 16-17 ballpark
558471765827911680,raki,general,14,Papyrus is you
558471766758916106,w334,general,7,Im burt
558471803421327360,raki,general,12,im 15 though
558471804893790241,pinkpikmin,general,18,urpurpurpurpurpurp
558471819619991552,pinkpikmin,general,7,im sans
558471836224978964,damien,general,8,oh i see
558471849974038558,raki,general,64,and i was wondering if my voice was deep_ or nasally or whatever
558471856752033804,Puffle,general,165,I hated Deltarune for the first like three days bc it wasn't exactly what I wanted Undertale 2 to be and then I was like "wait I'm a fucking idiot" and I like it now
558471883994169355,mightygi11,general,25,ralsei seems more like 14
558471896346263562,damien,general,14,deltarune good
558471902134272021,weavens,general,17,Undertale is shit
558471941917245443,Puffle,general,38,Undertale is shit and I love it anyway
558472010494246912,Commander Dodo,general,21,hey can yall help me?
558472015934128141,WalterClements3232,general,0,
558472019058884609,damien,general,24,undertale is a good game
558472039443464192,weavens,general,98,I used to live for it when it came out_ but the only thing really fantastic about it is the music.
558472050096865281,mightygi11,general,15,Let's help dodo
558472051569065985,WalterClements3232,general,26,guess what this used to be
558472056405098496,Puffle,general,88,<@249385557803794432> if Ralsei is younger than Kris and Susie I will fucking end myself
558472070854606851,weavens,general,28,god it hate typing like this
558472078135656469,Pokécord,pokecord,0,
558472079012266025,weavens,general,17,it makes me sound
558472084104413205,weavens,general,10,so fucking
558472091297382430,weavens,general,11,pretentious
558472094044782602,raki,general,36,<@!492213435212365825> nice try lmao
558472113627856925,weavens,general,19,@droooooooop please
558472122079510543,mightygi11,general,2,Ok
558472129545502730,Commander Dodo,general,92,www.instahu.com/p/2004065541665815657_1614232930NLNLDoes anyone know if this is a stolen post?
558472175213084692,raki,general,22,that link looks sketch
558472179067650058,WalterClements3232,general,18,shit you caught me
558472206657650688,WalterClements3232,general,16,im boxing myself
558472224357744660,Commander Dodo,general,21,ill send a screenshot
558472257635090463,weavens,general,15,it looks stolen
558472281081511956,Puffle,general,118,Like the lowest age I'll settle for Ralsei is around 18 and even then I'd still say it'd have to be synced with Asriel
558472293756698625,Commander Dodo,general,0,
558472323422748673,Commander Dodo,general,13,is it stolen?
558472365911310357,raki,general,31,it was xposted from cringetopia
558472377680396289,Commander Dodo,general,43,and if it is_ where can i find the original
558472440410275842,weavens,general,7,oh FUCK
558472456856141844,weavens,general,15,i JUST REALIZED
558472461230931979,Commander Dodo,general,4,hmmm
558472464141910058,raki,general,57,<@!320039437801226260> it was x-posted from r/cringetopia
558472480906280961,Commander Dodo,general,2,ok
558472529900077090,Commander Dodo,general,34,maybe they know where it was from?
558472642638905364,weavens,general,38,EVERYTHING IS A ANNAGRAM OF EVERYTHING
558472650297704473,mightygi11,general,0,
558472668060581903,raki,general,30,its watermarked as @yaoif_an53
558472712398307329,mightygi11,general,32,did you reverse image search it?
558472733864886272,PotassiumLover,general,17,Wow that image is
558472748586893313,WalterClements3232,general,0,
558472751233368086,PotassiumLover,general,31,Everything I wish I could unsee
558472752961683458,Pokécord,pokecord,0,
558472767117459457,PotassiumLover,general,4,LMAO
558472779066769418,pinkpikmin,general,18,cringetopia is bad
558472798151114764,Commander Dodo,general,40,<@249385557803794432> good idea actually
558472834045706255,weavens,general,5,okaty
558472835920560130,Pokécord,pokecord,0,
558472843353128960,weavens,general,2,so
558472866904014849,WalterClements3232,general,11,tineye time
558472888668258306,Chris1445,general,46,Could be worse_ at least it aint CrinceAnarchy
558472899208675348,weavens,general,29,ralsei is an aniram of asriel
558472902396215307,Commander Dodo,general,8,found it
558472917441314826,WalterClements3232,general,4,fuck
558472942879768586,weavens,general,36,deltarune is an anagram of undertale
558472948433027111,Commander Dodo,general,77,https://www.instagram.com/p/Bu-PzZgAba0/?utm_source=ig_web_button_share_sheet
558472950282453002,Pokécord,pokecord,0,
558472968322154497,mightygi11,general,35,Make sure it was uploaded first tho
558473063591837697,damien,general,13,yaoi_fan53? 😨
558473125302370306,mightygi11,general,7,Why tho
558473127127023616,Pokécord,pokecord,0,
558473221675024396,mightygi11,general,49,Why base your identity online off of fucking yaoi
558473269439889408,weavens,general,4,Lmao
558473293821247488,weavens,general,29,Susie is an anagram for Issue
558473328940023819,damien,general,26,yaoi fangirls freak me out
558473334568910877,Puffle,general,65,Listen there are worse things to base your identity online off of
558473414999015436,damien,general,67,if i saw one walking towards me on the sidewalk id cross the street
558473425111351358,Commander Dodo,general,33,arrrrrrg i cant get an image link
558473432392663061,Puffle,general,35,Like imagine if this was smut_fan53
558473464638472193,damien,general,4,true
558473481138995201,pinkpikmin,general,37,i based mu online indenity off pibmin
558473525799682077,DropTheChair,general,0,
558473537157988408,damien,general,108,i guess id rather have a yaoi fangirl than a dude whos obsessed with and bases his personality around hentai
558473538588246017,Pokécord,pokecord,0,
558473560062951435,WalterClements3232,general,21,imagine being a M.A.P
558473570053783563,друг,general,54,i base my identity online off of my characters i make.
558473583391801347,weavens,general,38,I based my online identity off of Kim.
558473590207545354,Puffle,general,30,WARIO WOULD NEVER SAY THAT WTF
558473605009375234,WalterClements3232,general,26,basically m.a.p means pedo
558473657068814376,damien,general,25,just call them pedos then
558473695933366272,WalterClements3232,general,26,they call themselves map's
558473696176635914,pinkpikmin,general,67,base mue idnetity off my personal favorite just wanna is the way to
558473697221148690,Chris1445,general,38,Another pic posted by the same account
558473756633464845,damien,general,111,they try to come up with terms like "map" because they dont sound as bad as "pedophile"_ which is what they are
558473785246744589,Puffle,general,66,"I hope Rodrick doesn't find out or I'll never hear the end of it"
558473789638311964,pinkpikmin,general,10,pedro file
558473819300429859,damien,general,4,lmao
558473831501660175,Puffle,general,70,Bitch Rodrick wants to fuck Mulder from whatever the fuck that show is
558473839097413633,Commander Dodo,general,31,should i add it to the archive?
558473897264021536,damien,general,21,add it to the archive
558473918877532160,друг,general,7,do iiit
558473935184855041,raki,general,120,"i guess id rather have a yaoi fangirl than a dude whos obsessed with and bases his personality around hentai" ~~uh oh~~
558473942713761830,Commander Dodo,general,58,it would be the first non sub submission if its not stolen
558474001135960093,damien,general,106,shout out to the person on ao3 whos written a 300k fanfic about rodrick heffley x the guy from the x-files
558474008694226974,damien,general,10,you do you
558474034677940250,Puffle,general,46,Can I make an LLB about Tito from Rocket Power
558474061584400386,damien,general,5,Do it
558474080500842497,raki,general,8,go ahead
558474096141402113,Puffle,general,4,Epic
558474189367934976,Chris1445,general,68,Isn't the largest work of fiction ever written a Smash Bros Fan fic?
558474244292608001,друг,general,29,i wanna draw movie rodrick___
558474260516044812,Puffle,general,68,Nah the largest work of fiction is a Diary of a Wimpy Kid fanfiction
558474265398214676,друг,general,4,syes
558474279788740608,Puffle,general,27,Lemme pull it up real quick
558474359463870464,Puffle,general,79,https://www.fanfiction.net/s/11578619/1/Diary-of-A-Wimpy-Kid-The-Eternal-Prayer
558474421023670277,Puffle,general,0,
558474422802055171,Pokécord,pokecord,0,
558474444117639181,Puffle,general,16,16 million words
558474463495323648,WalterClements3232,general,16,16_777_215 words
558754884271472640,PokèCord,general,4,Shit
558754912830357524,PokèCord,general,8,God damn
558754914919120896,Pokécord,pokecord,0,
558754934892265493,FormulatedMathematic,general,18,Holy honkin gators
558754975065309184,raki,suggestions,6,**No**
558754979536699393,Lodonerry,general,30,is that the same susie we have
558755000789237762,VesperCire,general,2,no
558755033886490665,FormulatedMathematic,general,30,No our Susie is the 2018 model
558755075388866700,raki,general,62,Leon for voice reveal recite the intro to Diary of a Wimpy Kid
